year,month,date,day,time,lineup,canceled,postponed,soldOut
2018,March,18,Sun,8:30pm,Camp Zeroo | DJ Younger | L.A.M.E. Nation | DubYou,False,False,False

2018,March,19,Mon,5:30pm,minihorse | Imaginary Tricks | W. Foley,False,False,False

2018,March,21,Wed,6:30pm,The Royal Tenenbaums,False,False,False

2018,March,21,Wed,9:30pm,Candace | Honeycreeper | Contakta,False,False,False

2018,March,22,Thu,8:30pm,The Last Revel | Chicago Farmer,False,False,False

2018,March,23,Fri,7:30pm,Colter Wall SOLD OUT | Josh Morningstar,False,False,True

2018,March,24,Sat,6:00pm,Druids 10 year Anniversary Show | The Gorge | Traffic Death | Let It Breathe | Super Moon | Cantharone | Son of the Morning,False,False,False

2018,March,25,Sun,6:30pm,Septem Sacramentorum  A Warm Gospel Tape Releasex2 | Goatfoam | Huxley Maxwell | Flamablanca | Heavy Gratitude,False,False,False

2018,March,26,Mon,7:00pm,Tainted Cabaret,False,False,False

2018,March,28,Wed,5:00pm,Adelitas Way | Sons of Texas | Stone Broken | Taking Dawn | Hollowpoint,False,False,False

2018,March,28,Wed,9:30pm,No Coast Criminals | Make Your Mark | Quade | Broken Ones,False,False,False

2018,March,29,Thu,8:30pm,Kent Burnside | The Catcalls,False,False,False

2018,March,30,Fri,9:30pm,Commanders | Goldblums | The Vahnevants,False,False,False

2018,March,31,Sat,7:15pm,The Subsect Video Premiere,False,False,False

2018,March,31,Sat,9:30pm,Clownvis Presley | Bradley Unit | Toll McGrane,False,False,False

2018,February,2,Fri,6:00pm,Black Temple Shirley,False,False,False

2018,February,2,Fri,9:30pm,The Copper Smoke Trials | Dust Radio | Andrew Droogsma,False,False,False

2018,February,3,Sat,5:30pm,Xm Bowl,False,False,False

2018,February,4,Sun,5:30pm,The Dan Ryan | Lucas Oswald | W. Foley | Ian Basset,False,False,False

2018,February,9,Fri,5:00pm,Valentines Day massacre part 7 | Sexually Aggressive Silverbacks | Juliano Dock | Flylife | Sinister Carnie,False,False,False

2018,February,9,Fri,9:30pm,Frequency,False,False,False

2018,February,10,Sat,5:00pm,The Maytags | Elizabeth Moen | The Feel Right,False,False,False

2018,February,10,Sat,9:30pm,The Maytags | The Candymakers | Blue Mud,False,False,False

2018,February,11,Sun,5:00pm,The Dangerous Summer | Microwave | The Band Camino,False,False,False

2018,February,11,Sun,9:30pm,1000Mods | Telekinetic Yeti | Baracus,False,False,False

2018,February,14,Wed,7:00pm,Radio Moscow | Amplified Heat | Druids,False,False,False

2018,February,15,Thu,7:00pm,Dave Simonett from Trampled By Turtles | Trapper Schoepp,False,False,False

2018,February,16,Fri,9:30pm,Total Request Mews,False,False,False

2018,February,17,Sat,5:30pm,Extravision record release party | Land of Blood and Sunshine,False,False,False

2018,February,17,Sat,9:30pm,Extravision record release party | HardiHar | Nicholas Naioti,False,False,False

2018,February,18,Sun,6:00pm,Hannah Wicklund  The Steppin Stones | The High Divers,False,False,False

2018,February,18,Sun,9:30pm,Blue Water Highway | American Slim,False,False,False

2018,February,19,Mon,5:00pm,Today is The Day | Deterioration | Snake Eater | ymir,False,False,False

2018,February,20,Tue,5:00pm,John 5 | Hallowed Hysteria | Alter Within,False,False,False

2018,February,21,Wed,6:00pm,The Accidentals CANCELED,False,False,False

2018,February,22,Thu,5:00pm,Mammoth Grinder | Closet Witch | Idolist | Blood Spell,False,False,False

2018,February,22,Thu,9:30pm,Kitchen Dwellers,False,False,False

2018,February,23,Fri,5:30pm,Des Moines Local Artist Party,False,False,False

2018,February,24,Sat,7:00pm,Dead of Winter | The Dead Line String Band | Winterland | Fancy Pants wJ.B. Williams,False,False,False

2018,February,25,Sun,5:00pm,Open Mic Contest,False,False,False

2018,February,25,Sun,9:30pm,Moodie Black canceled | Ceschi | Underwater Escape From the Black Hole | voiddweller,True,False,False

2018,February,26,Mon,5:00pm,Downswing | Kaonashi | Body Shot,False,False,False

2018,February,27,Tue,8:30pm,Brave You | Kaleena | Franklins Basement,False,False,False

2018,February,28,Wed,5:30pm,Mass Transit,False,False,False

2018,January,6,Sat,4:00pm,Freshman Treatment,False,False,False

2018,January,7,Sun,6:00pm,SACRIFICE THE SACRIFICE A READING AND MIXED MEDIA SHOWCASE,False,False,False

2018,January,8,Mon,5:30pm,The Vahnevants | Venereal Crush | DJ DJ Tanner | Miss Autopsy,False,False,False

2018,January,10,Wed,5:00pm,Deadset Society | Late Night Fights | Hollowpoint,False,False,False

2018,January,11,Thu,7:00pm,EYEHATEGOD | Traffic Death | Blood Spell,False,False,False

2018,January,12,Fri,5:30pm,Burlap The Sac | Played Out | Life Spent Losing,False,False,False

2018,January,12,Fri,9:30pm,Frequency,False,False,False

2018,January,13,Sat,5:30pm,Solar Flare Sunset | Samedi | Audio Curve,False,False,False

2018,January,14,Sun,6:00pm,The Sextet | Molly Brandt Band,False,False,False

2018,January,14,Sun,7:30pm,The Audio Dead | Crossing Tongues,False,False,False

2018,January,15,Mon,6:00pm,Matthew McNeal | Mississippi Jake | Patresa Hartman,False,False,False

2018,January,17,Wed,5:30pm,this event is canceled | Desecrate Ethereal | Far From Fearless | Viscera,True,False,False

2018,January,17,Wed,9:30pm,The Missing Letters | Pets With Human Names,False,False,False

2018,January,18,Thu,8:30pm,Deltaphonic | Origami Animals,False,False,False

2018,January,19,Fri,8:30pm,Karen Meat | Space Dingus | Tennis Club | Easy Fruit,False,False,False

2018,January,20,Sat,5:00pm,Open Mic Contest,False,False,False

2018,January,20,Sat,9:30pm,Jessica Manning | Courtney Krause | Lily DeTaeye,False,False,False

2018,January,21,Sun,5:00pm,Faux Fiction | Glitter Density | The Vahnevants | The Sleepover,False,False,False

2018,January,24,Wed,6:30pm,Ghost World,False,False,False

2018,January,26,Fri,6:30pm,Comedy Jamuary,False,False,False

2018,January,26,Fri,9:30pm,Total Request Mews,False,False,False

2018,January,27,Sat,8:30pm,Qajaq | In Rooms | Underwater Escape From the Black Hole | Miss Autopsy,False,False,False

2018,January,30,Tue,5:00pm,Ragland | The DSM Project | Americature | Ryan O Rien | Waning Gibbous,False,False,False

2017,December,1,Fri,7:30pm,Druids EP Release Party | Tires | Closet Witch | Blood Spell,False,False,False

2017,December,2,Sat,6:00pm,Vm 15 year Anniversary Party | Keepers of the Carpet | Wolves in the Attic | The Autumn Project | D.O.P.E. Clique | Ramona and the Sometimes | Pennyhawk,False,False,False

2017,December,3,Sun,6:30pm,Foiled Again | Kara Kesselring | Rae Davis Fehring,False,False,False

2017,December,4,Mon,6:00pm,Juanita Stein | Squirrel Flower,False,False,False

2017,December,5,Tue,5:30pm,Iowa Junk | Jackson Arbogast | SYG Looney,False,False,False

2017,December,6,Wed,5:00pm,Healing Together A Fundraiser | Glitter Density | Annalibera solo | Collidescope | Maddie Johnson poet,False,False,False

2017,December,6,Wed,9:30pm,Anna McClellan | Thick Paint | Contakta,False,False,False

2017,December,7,Thu,5:30pm,Exhumed | Arkaik | Traffic Death,False,False,False

2017,December,8,Fri,5:00pm,Koo Koo Kanga Roo | MC Lars,False,False,False

2017,December,8,Fri,9:30pm,Arkansauce | The Dead Line String Band,False,False,False

2017,December,9,Sat,5:00pm,Kiriko | Goldblums | Foxholes,False,False,False

2017,December,9,Sat,9:30pm,The David Hobbs Project,False,False,False

2017,December,10,Sun,12:00pm,Brilliant Crafts and Wares Fair 5,False,False,False

2017,December,11,Mon,5:00pm,hed p.e. | Sexually Aggressive Silverbacks | Naked Soul | Freak Twent4,False,False,False

2017,December,11,Mon,9:30pm,Hugh Masterson | Dustin Smith,False,False,False

2017,December,12,Tue,5:00pm,Arsonists Get All The Girls | Shattered Crown | Sports Team | To The Surface | Nightmare Brothers,False,False,False

2017,December,13,Wed,5:30pm,Cultivate Cinema  Sound,False,False,False

2017,December,14,Thu,6:00pm,Plaque Marks | Nostromo | Gleaner,False,False,False

2017,December,15,Fri,5:00pm,Hold For Swank | Lake of Fat Kids | Awakening Force | Alex Trevino,False,False,False

2017,December,15,Fri,9:30pm,Frequency,False,False,False

2017,December,16,Sat,6:00pm,A Karen Meat Christmas | Brendan Lee Spengler | Extravision,False,False,False

2017,December,19,Tue,6:00pm,Greatness | DQuill | Kamden | Easy B | Cee Rob | Wickid | Michael Swett,False,False,False

2017,December,21,Thu,7:30pm,Alex Mendenall | David Kav | Kevin Lindgren | Dan Trilk,False,False,False

2017,December,22,Fri,8:30pm,Broken Ones | Goldblums | Die Mutts | Skin of Earth | Big Handful,False,False,False

2017,December,23,Sat,5:30pm,Jordan David Shafer | Dylan Sires | Tony Leo,False,False,False

2017,December,23,Sat,9:30pm,Last Night of Summer Soire,False,False,False

2017,December,27,Wed,6:00pm,Streetside,False,False,False

2017,December,28,Thu,6:30pm,The King of Comedy,False,False,False

2017,December,28,Thu,9:30pm,Benjamin Cartel of Kaiser Cartel | Seth Knappen,False,False,False

2017,December,29,Fri,5:30pm,Coolzey canceled | Belly Belt | Hot Tang,True,False,False

2017,December,30,Sat,9:30pm,Rockinfreakapotamus | Hack Sabbath,False,False,False

2017,December,31,Sun,8:00pm,Winterlands New Years Eve Celebration | Pale Blue Erf,False,False,False

2017,November,1,Wed,5:00pm,On My Six | Slyde | Viscera,False,False,False

2017,November,2,Thu,7:30pm,Buzzoven | Earthride,False,False,False

2017,November,3,Fri,7:30pm,Trevor Sensor canceled | Poolboy,True,False,False

2017,November,3,Fri,9:00pm,Total Request Mews,False,False,False

2017,November,4,Sat,7:00pm,Marc Broussard | Jamie Kent,False,False,False

2017,November,5,Sun,5:00pm,All Tiny Creatures | adoptahighway | Heavy Gratitude,False,False,False

2017,November,6,Mon,5:00pm,Stories Untold | The Major Minor | The Array | Played Out,False,False,False

2017,November,7,Tue,7:00pm,Tyler Childers | William Matheny,False,False,False

2017,November,8,Wed,8:30pm,Shane Smith  The Saints | Marinaro Sauce,False,False,False

2017,November,9,Thu,7:00pm,Austin Mooney canceled | Jessica Misra,True,False,False

2017,November,10,Fri,5:00pm,Aaron West  The Roaring Twenties | Dryjacket | Steady Hands | Chase Huglin,False,False,False

2017,November,10,Fri,9:30pm,Abram Shook | Less Poetry | Hot Tang | Pink Neighbor,False,False,False

2017,November,11,Sat,6:00pm,Great Good Fine OK | Tigertown,False,False,False

2017,November,11,Sat,9:30pm,The CheyneStokers,False,False,False

2017,November,14,Tue,5:00pm,Anarbor | Sundressed,False,False,False

2017,November,15,Wed,7:00pm,Jessica Lea Mayfield | Blank Range,False,False,False

2017,November,16,Thu,6:00pm,Mundy | Carswell  Hope | Zachary Freedom,False,False,False

2017,November,17,Fri,6:00pm,Willy Porter  Carmen Nickerson,False,False,False

2017,November,17,Fri,9:30pm,Frequency,False,False,False

2017,November,18,Sat,5:00pm,Blue Felix | Sin 7 | Ataraxis Movement,False,False,False

2017,November,18,Sat,9:30pm,Twinsmith | No Good Deed,False,False,False

2017,November,19,Sun,5:00pm,Bernie  The Wolf | Easy Fruit | Tires | The August Guns,False,False,False

2017,November,22,Wed,5:30pm,Carti Bankx | Ted Park | Wave Chapelle,False,False,False

2017,November,25,Sat,6:00pm,WLKR  Brian Clark Music,False,False,False

2017,November,25,Sat,9:30pm,Linear Symmetry | Jamn,False,False,False

2017,November,26,Sun,4:00pm,Crowbar | Tombs | Incite | Tricounty Terror | Absolute Power | Grossfacekilla,False,False,False

2017,November,27,Mon,6:00pm,Hockey Dad | Contakta | The Host Country,False,False,False

2017,November,28,Tue,6:00pm,Smoe Young and le Boys | Lord Charz | Young Pleg,False,False,False

2017,November,29,Wed,6:30pm,Bicycle Thieves,False,False,False

2017,November,30,Thu,5:00pm,Set To Stun | Northern Ghost | Switchblade Saturdays | Manhattan Blockade,False,False,False

2017,November,30,Thu,9:30pm,Old Salt Union,False,False,False

2017,October,1,Sun,5:00pm,Leggy | Real Dom | Varsity | Ramona and the Sometimes,False,False,False

2017,October,2,Mon,5:30pm,Palehound | Thunder Dreamer | Good Morning Midnight,False,False,False

2017,October,2,Mon,9:30pm,Cold Sweat | Manny Phesto | Jantzonia | Toby Diligent | Bobby Vuelo | Equinox,False,False,False

2017,October,3,Tue,6:00pm,An Atomic Whirl | Closet Witch | Ymir,False,False,False

2017,October,5,Thu,9:30pm,Lucien Parker | DJay Mando | Mike T | LT Mentality | Juliano Dock | Space,False,False,False

2017,October,6,Fri,5:00pm,Hold For Swank | The Host Country | Dan Davis | Awakened Force,False,False,False

2017,October,6,Fri,9:30pm,Origami Animals | Patrick MacCready | The Great Galvanic Divide,False,False,False

2017,October,7,Sat,5:00pm,Battalion of Saints | The Cryptics | Traffic Death | No Skin | Broken Ones,False,False,False

2017,October,7,Sat,9:30pm,HardiHar | Sires | Honeycreeper,False,False,False

2017,October,8,Sun,6:00pm,mewithoutYou | Pianos Become The Teeth | Strawberry Girls,False,False,False

2017,October,10,Tue,8:30pm,Psychotic Reaction | Sexually Aggressive Silverbacks | Shitkickers | New Ship Theory,False,False,False

2017,October,12,Thu,5:00pm,Social Repose | Hotel Books | The Funeral Portrait | Switchblade Saturdays | Manhattan Blockade,False,False,False

2017,October,13,Fri,5:30pm,Gutta Indicat 2 cd release party | Tre Fixx | Ryan Nixon | Uptown Tutjones | Midwest Matthew | Flylife,False,False,False

2017,October,13,Fri,9:30pm,Night Stories record release party | Extravision | The Vahnevants | DJ DJ Tanner,False,False,False

2017,October,14,Sat,5:30pm,all boyall girl | Gloom Balloon | Honeycreeper,False,False,False

2017,October,14,Sat,9:30pm,Overlake | The Sleepover | Flamablanca,False,False,False

2017,October,15,Sun,6:30pm,Tannahill Weavers,False,False,False

2017,October,15,Sun,9:30pm,Luke Elliot,False,False,False

2017,October,18,Wed,8:30pm,Dalek | Street Sects | Underwater Escape From the Black Hole,False,False,False

2017,October,19,Thu,6:00pm,Thee Commons | The Vahnevants,False,False,False

2017,October,20,Fri,6:00pm,The Twilight Hours canceled | Kyle Warden,True,False,False

2017,October,20,Fri,9:30pm,Frequency,False,False,False

2017,October,21,Sat,5:00pm,Emarosa | A Lot Like Birds | Jule Vera | Ariias | Adam Miller,False,False,False

2017,October,21,Sat,9:30pm,Earth Witch | Aseethe | Blood Spell,False,False,False

2017,October,22,Sun,6:30pm,Bob Log III | CR Dicks | Goldblums | Greg Wheeler and The Polygamist Mall Cops | Eric Kennedy,False,False,False

2017,October,23,Mon,7:00pm,David Ramirez | Molly Parden,False,False,False

2017,October,25,Wed,5:00pm,Jesus Piece canceled | Artorias | Cut The Tongue | 40 Ounce,True,False,False

2017,October,25,Wed,8:30pm,Chiffon | Soft Bodies | Contakta,False,False,False

2017,October,26,Thu,5:30pm,Cults | Cullen Omori | Hideout,False,False,False

2017,October,27,Fri,6:00pm,The Stone Foxes | Tanner Buckley,False,False,False

2017,October,27,Fri,9:30pm,Misfits Karaoke Halloween Bash,False,False,False

2017,October,28,Sat,5:30pm,Selector Dub Narcotic | Ramona and the Sometimes | Karen Meat,False,False,False

2017,October,28,Sat,9:30pm,Har Mar Superstar | Plume Varia,False,False,False

2017,October,29,Sun,7:30pm,Bazaar After Dark,False,False,False

2017,October,31,Tue,6:30pm,The Thing,False,False,False

2017,September,1,Fri,5:30pm,Gloom Balloon record release party | Glitter Density | Derek Muse Lambert,False,False,False

2017,September,1,Fri,9:30pm,Gloom Balloon record release party | Foxholes | Dustin Smith,False,False,False

2017,September,2,Sat,8:30pm,Schwervon record release party | Greg Wheeler and The Polygamist Mall Cops | Easy Fruit | The Sleepover,False,False,False

2017,September,3,Sun,3:00pm,Street Heat | City Counselor | Hot Tang | Conny Franko | Odd Pets | Pizza Babe | Honeycreeper,False,False,False

2017,September,3,Sun,9:30pm,Street Heat AfterParty | Plack Blague | Gosh | Younger | DJ Jag Nasty,False,False,False

2017,September,7,Thu,5:30pm,S.N.A.F.U. | Black Mass | Say Uncle,False,False,False

2017,September,8,Fri,8:30pm,Total Request Mews,False,False,False

2017,September,9,Sat,2:00pm,To Beck and Back  Bus Ride,False,False,False

2017,September,9,Sat,6:30pm,The Host Country album release party | Twins | Dustin Smith | Brother Trucker,False,False,False

2017,September,10,Sun,5:30pm,Reaches | DJ DJ Tanner,False,False,False

2017,September,11,Mon,5:00pm,Lich King | Against The Grain | Hidden Intent,False,False,False

2017,September,12,Tue,6:00pm,Diners | Less Poetry | Bradley Unit,False,False,False

2017,September,13,Wed,6:00pm,Cherry Glazerr | Winter,False,False,False

2017,September,14,Thu,8:30pm,Mungion | The Cardinal Sound,False,False,False

2017,September,15,Fri,6:00pm,Froggy Fresh | Tires,False,False,False

2017,September,15,Fri,9:30pm,Frequency,False,False,False

2017,September,16,Sat,5:00pm,Without Waves | Son of the Morning | Heavy Gratitude | Shaping Motion,False,False,False

2017,September,16,Sat,9:30pm,Thelma and the Sleaze | Jowlz,False,False,False

2017,September,17,Sun,7:00pm,Overcoats | Yoke Lore,False,False,False

2017,September,18,Mon,7:30pm,San Fermin | Briana Marela,False,False,False

2017,September,19,Tue,6:30pm,The Fantastic Plastics,False,False,False

2017,September,19,Tue,9:30pm,Cubits | Extravision | Squirrel Flower,False,False,False

2017,September,20,Wed,8:30pm,Black Table | Hexis,False,False,False

2017,September,21,Thu,5:00pm,Deep State | The August Guns | Cold Winds | Call Me Music,False,False,False

2017,September,22,Fri,9:00pm,Total Request Mews,False,False,False

2017,September,23,Sat,4:30pm,BareWitness3,False,False,False

2017,September,23,Sat,9:30pm,Carnage The Executioner | prettygirlhatemachine | Tha Fut,False,False,False

2017,September,24,Sun,5:00pm,Throw The Fight | Glass Houses | Deadships | Far From Fearless | Major Thrill,False,False,False

2017,September,25,Mon,8:30pm,Witch Jail | Odd Pets | Greg Wheeler and the Polygamist Mall Cops,False,False,False

2017,September,26,Tue,6:00pm,The Huntress and Holder of Hands | Liz Eisenberg,False,False,False

2017,September,26,Tue,9:30pm,Coolzey | Schaffer The Darklord,False,False,False

2017,September,27,Wed,7:00pm,Dead Horses | Ryne Doughty,False,False,False

2017,September,28,Thu,6:30pm,Ghost World canceled,True,False,False

2017,September,28,Thu,9:30pm,Westerners | CS Luxen,False,False,False

2017,September,29,Fri,5:00pm,Banned Together Music for All Ages | Markaus | Foxholes | Gloom Balloon,False,False,False

2017,September,29,Fri,9:30pm,Ash Wednesday | B. Well | The Feel Right | Ontario Phoenix,False,False,False

2017,September,30,Sat,5:00pm,ghosthive | Green Death | Katastrophes Tomb,False,False,False

2017,September,30,Sat,9:00pm,Green Death | ghosthive | Handlebar,False,False,False

2017,August,1,Tue,6:00pm,Vesperteen | Dino Spumoni | Dang Felton,False,False,False

2017,August,1,Tue,9:30pm,Ned and the Dirt | The Host Country,False,False,False

2017,August,2,Wed,5:00pm,The Frights | King Shelter | On Drugs | Land of Blood and Sunshine,False,False,False

2017,August,3,Thu,5:30pm,Moonrise Nation | Elizabeth Moen | Emily Blue,False,False,False
